sampling_point_id,url,name,lat,lon,easting,northing,status,type,area,distance_to_source_km
NE-45401416,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401416.json,THORPE BECK @ VIEWLY HILL,54.604611,-1.325212,443687,523482,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,63.934400202861355
NE-45401417,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401417.json,KENT BECK @ KENT BRIDGE NEASHAM,54.485743,-1.502087,432355,510160,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,59.46402556036389
NE-45401418,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401418.json,KILTON BECK AT SKINNINGROVE,54.563112,-0.901252,471145,519210,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,91.40783544228836
NE-45401419,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401419.json,LEVEN AT EAST ANGROVE,54.483947,-1.149355,455209,510179,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,79.4591727095154
NE-45401420,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401420.json,LONG NEWTON STW (FROM 16/3/07),54.543508,-1.398515,439010,516640,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,62.08849271029657
NE-45401421,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401421.json,"WHINSTONE VIEW BISTRO, GREAT AYTON",54.500293,-1.146529,455370,512000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,78.87309665244754
NE-45401422,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401422.json,WFD TEES SUBTIDAL MACROBENTHIC SAMPLING,54.630471,-1.15812,454446,526476,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,73.49249498946344
NE-45401425,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401425.json,NORTH GARE SNDS-PHILIPS APP (SEINE NET),54.631792,-1.165839,453946,526617,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,72.97503521160105
NE-45401426,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401426.json,TEES BARRAGE (SEINE NET SITE),54.567006,-1.277856,446789,519328,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,68.21250936697375
NE-45401434,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401434.json,BILLINGHAM STW FINAL EFFL (TO NORTH SEA),54.624427,-1.259167,447930,525730,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,67.36513453902042
NE-45401442,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401442.json,NEWBURN BRIDGE SLIPWAY,54.681515,-1.198911,451748,532125,closed,SALINE WATER - NON DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,69.77492862990374
NE-45401443,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401443.json,TEES AT LOW WORSALL SEDIMENT <63U,54.485638,-1.397975,439100,510201,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,65.15728429720802
NE-45401444,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401444.json,TEES APPRX 700M U/S LOW HAIL BRIDGE,54.483298,-1.531057,430480,509875,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.076048604133405
NE-45401445,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401445.json,TERRC - EAST SIDE TRADE EFFLUENT,54.633978,-1.187343,452555,526844,closed,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,71.5727769830652
NE-454F1115,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115.json,ELSTOB HILL (NRA 15) 25-4-35,54.600961,-1.461288,434900,523000,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,55.82611203423967
NE-454F1121,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1121.json,SABIC ICI PORT CLARENCE W9 BOREHOLE,54.612156,-1.208758,451200,524400,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,70.85845474199982
NE-454F1127,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1127.json,BOREHOLE 25-4-88 HOLMEFIELD,54.56009,-1.372137,440700,518500,closed,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,62.87148393867783
NE-454F1132,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1132.json,WATERLOO FARM BOREHOLE 25-4-98,54.459527,-1.606606,425600,507200,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,55.823438939094586
NE-454F1133,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1133.json,BOREHOLE 25-4-100 STH FM NEWTON MORRELL,54.478486,-1.634203,423800,509300,closed,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,53.10291753008873
NE-454F1174,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1174.json,BOREHOLE 25-4-115 HIGH GIRSBY,54.464233,-1.433773,436800,507800,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,64.46310741549009
NE-45500001,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500001.json,H'POOL POWER STN MISC TRADE & SURFACE WT,54.635312,-1.177324,453200,527000,open,TRADE DISCHARGES - COOLING WATER,Northumberland Durham and Tees,72.16470031175103
NE-45500006,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500006.json,"HARTLEPOOL 44"" PIPE MILL COMPONENT",54.63176,-1.183592,452800,526600,open,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,71.86597211674952
NE-45500011,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500011.json,H'POOL PWR STN MAIN COOLING WATER UNIT 1,54.634884,-1.180431,453000,526950,open,TRADE DISCHARGES - COOLING WATER,Northumberland Durham and Tees,71.98138797732128
NE-45500012,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500012.json,H'POOL PWR STN MAIN COOLING WATER UNIT 2,54.63444,-1.181215,452950,526900,open,TRADE DISCHARGES - COOLING WATER,Northumberland Durham and Tees,71.94391994499973
NE-45500041,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500041.json,"H'POOL PWR STN ""ESSENTIAL"" COOLING WATER",54.633246,-1.177459,453194,526770,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.21012103176925
NE-45500042,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500042.json,HARTLEPOOL POWER STN-TREATED SEWAGE EFF,54.635312,-1.177324,453200,527000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.16470031175103
NE-45500107,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500107.json,ICEHOUSE DENE,54.847494,-1.339652,442500,550500,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,60.1713203533457
NE-45500109,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500109.json,CRIMDON (05900),54.728053,-1.248708,448482,537268,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,65.91647400794756
NE-45500111,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500111.json,SEAHAM BEACH (05800),54.847485,-1.338095,442600,550500,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,60.270223661413716
NE-45500112,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500112.json,SEAHAM HALL BEACH (05700),54.850424,-1.341473,442380,550825,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,60.09399807528882
NE-45500124,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500124.json,CASTLE EDEN BECK AT A1086,54.756404,-1.305552,444790,540385,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,62.04120445329673
NE-45500125,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500125.json,DALTON BECK AT SEAHAM,54.840905,-1.334465,442840,549770,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,60.42170017977241
NE-45500126,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500126.json,"HARTLEPOOL PIPE MILL 20""",54.654389,-1.207938,451200,529100,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,69.7737494805759
NE-45500133,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500133.json,AD HOC SAMPLES IN AREA 255,49.891925,-0.609124,500000,3,open,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,555.2738492723366
NE-45500192,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500192.json,SEA OFF SEAHAM MUSSEL NMMP2,54.747342,-1.26982,447100,539400,closed,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,64.38985258935035
NE-45500207,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500207.json,HORDEN STW,54.776199,-1.317805,443980,542580,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,61.179998121165795
NE-45500208,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500208.json,HENDON STW AFTER UV DISINFECTION,54.899103,-1.361419,441050,556230,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,59.738103996883176
NE-45500209,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500209.json,"HARDWICK MANOR HALL, BLACKHALL",54.746445,-1.300595,445120,539280,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,62.42601906498427
NE-45500213,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500213.json,SEA OFF SEAHAM NMMP2 FISH LIVER SIZE 2,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500214,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500214.json,SEA OFF SEAHAM NMMP2 FISH LIVER SIZE 3,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500215,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500215.json,SEA OFF SEAHAM NMMP2 FISH LIVER SIZE 4,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500216,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500216.json,SEA OFF SEAHAM NMMP2 FISH LIVER SIZE 5,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500217,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500217.json,SEA OFF SEAHAM NMMP2 FISH MUSCLE SIZE 1,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500218,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500218.json,SEA OFF SEAHAM NMMP2 FISH MUSCLE SIZE 2,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500219,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500219.json,SEA OFF SEAHAM NMMP2 FISH MUSCLE SIZE 3,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500220,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500220.json,SEA OFF SEAHAM NMMP2 FISH MUSCLE SIZE 4,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500221,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500221.json,SEA OFF SEAHAM NMMP2 FISH MUSCLE SIZE 5,54.815689,-1.277925,446500,547000,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,63.8161529827631
NE-45500223,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500223.json,SEAHAM STW,54.822457,-1.32971,443165,547720,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,60.54986149757775
NE-45500226,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500226.json,SEAHAM STW CRUDE INLET,54.820077,-1.338232,442620,547450,open,SEWAGE - CRUDE TO FURTHER TREATMENT - WATER COMPANY,Northumberland Durham and Tees,59.98752147641913
NE-45500231,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500231.json,SEA OFF HENDON OUTFALL,54.902171,-1.330337,443040,556590,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,61.75258144611347
NE-45500237,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500237.json,HENDON STW CRUDE INLET,54.900169,-1.359063,441200,556350,open,SEWAGE - CRUDE TO FURTHER TREATMENT - WATER COMPANY,Northumberland Durham and Tees,59.91053888335305
NE-45500238,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500238.json,HORDEN STW CRUDE INLET,54.775845,-1.318744,443920,542540,open,SEWAGE - CRUDE TO FURTHER TREATMENT - WATER COMPANY,Northumberland Durham and Tees,61.120450285631534
NE-45500272,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500272.json,HENDON STW BEFORE UV DISINFECTION,54.899103,-1.361419,441050,556230,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,59.738103996883176
NE-45500273,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500273.json,FORMER HORDEN COLLIERY SHAFT,54.771594,-1.313996,444230,542070,open,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,61.434873076708584
NE-45500276,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500276.json,DAWDON COLLIERY (FORMER) TREATED MW,54.820399,-1.331379,443060,547490,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,60.42795061088596
NE-455F0160,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-455F0160.json,HART RESERVOIR 25-5-111,54.701543,-1.250361,448407,534317,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,66.16388575190028
NE-455F0170,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-455F0170.json,CAMERONS BOREHOLE (STOCKTON ST),54.681377,-1.212066,450900,532100,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,68.94387192989258
NE-455F0171,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-455F0171.json,CAMERONS BOREHOLE (SILVER ST),54.681377,-1.212066,450900,532100,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,68.94387192989258
NE-455F0172,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-455F0172.json,BOREHOLE 25-5-112 H'POOL INDUSTRIAL EST,54.704958,-1.217507,450520,534720,closed,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,68.20280999044607
NE-45600010,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600010.json,SKELTON BECK D/S SALTBURN GILL CONFL,54.585191,-0.968325,466772,521601,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,86.58457994394078
NE-45600011,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600011.json,SKINNINGROVE BECK AT SKINNINGROVE,54.570346,-0.897144,471398,520019,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,91.4450088478766
NE-45600023,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600023.json,SKELTON BECK AT TOCKETTS BRIDGE B1269,54.549249,-1.046919,461747,517530,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,82.89669056630511
NE-45600044,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600044.json,DUNSDALE STW,54.560763,-1.059749,460900,518800,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,81.70885022106853
NE-45600050,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600050.json,MOORSHOLM STW - BELOW 2.35 L/S,54.524682,-0.935426,469000,514900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,90.58598946098225
NE-45600058,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600058.json,MARSKE SANDS (06650),54.599967,-1.017052,463600,523200,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,83.1290020866886
NE-45600059,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600059.json,SALTBURN (06700),54.586767,-0.969755,466677,521775,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,86.44999012190877
NE-45600061,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600061.json,REDCAR STRAY (06600),54.605495,-1.033949,462500,523800,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,81.92171619493203
NE-45600062,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600062.json,REDCAR GRANVILLE (06500),54.617323,-1.052252,461300,525100,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,80.46032479039337
NE-45600063,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600063.json,REDCAR LIFEBOAT STATION (06400),54.620031,-1.060738,460748,525394,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,79.85860710854222
NE-45600064,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600064.json,REDCAR COATHAM (06300),54.622043,-1.081569,459400,525600,open,SALINE WATER - DESIGNATED BATHING BEACHES,Northumberland Durham and Tees,78.50237025513677
NE-45600071,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600071.json,MARSKE STW (TO NORTH SEA),54.608896,-1.00987,464050,524200,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,83.33381317097476
NE-45600076,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600076.json,SALTBURN GILL U/S SKELTON BECK CONF,54.584371,-0.968114,466787,521510,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,86.6215592273864
NE-45600111,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600111.json,AD HOC SAMPLES IN AREA 256,49.891925,-0.609124,500000,3,open,MISCELLANEOUS ENVIRONMENT - UNSPECIFIED,Northumberland Durham and Tees,555.2738492723366
NE-45600151,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600151.json,MOORSHOLM STW - ABOVE 2.35 L/S,54.524681,-0.935272,469010,514900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,90.59542628531607
NE-45600155,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600155.json,MARSKE STW CRUDE INLET,54.596469,-1.040354,462100,522790,open,SEWAGE - CRUDE TO FURTHER TREATMENT - WATER COMPANY,Northumberland Durham and Tees,81.77746433687585
NE-45600175,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600175.json,SKINNINGROVE STW,54.574093,-0.893144,471650,520440,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,91.58377166958545
NE-45600177,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600177.json,MILL BECK AT MILL BT NR LIVERTON MILL FM,54.529607,-0.919181,470043,515464,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,91.40388921092905
NE-45600178,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600178.json,PIT HILLS STELL CONFLUENCE ONTO BEACH,54.587165,-0.976384,466248,521813,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,86.02603268981032
NE-45600179,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600179.json,SKELTON BK 3M U/S SALTBURN GILL CONF,54.584277,-0.968658,466752,521499,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,86.59047241183198
NE-45600181,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600181.json,SALTBURN GLL D/S SALTBURN PUMPING STN OF,54.584233,-0.966632,466883,521496,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,86.71773999681747
NE-45600182,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600182.json,SALTBURN GILL D/S MILL FARM,54.584089,-0.965506,466956,521481,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,86.79195792832361
NE-45600183,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600183.json,SALTBURN GILL D/S SEWER PIPE U/S MILL FM,54.5832,-0.965621,466950,521382,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,86.81075994246454
NE-45600184,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600184.json,SALTBURN GILL U/S SEWER PIPE CROSSING,54.583101,-0.965624,466950,521371,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,86.81347013799426
NE-45600185,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600185.json,SALTBURN GILL U/S CRACKED SEWER,54.582714,-0.965541,466956,521328,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,86.82996540099305
NE-45600186,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600186.json,PIT HILLS MARSKE END FARM,54.583861,-0.998253,464840,521425,closed,TRADE DISCHARGES - UNSPECIFIED,Northumberland Durham and Tees,84.7639735882876
NE-45600187,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600187.json,D/S PIT HILLS CARAVAN PARK,54.585807,-0.983799,465771,521655,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,85.60441237956222
NE-45600188,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600188.json,U/S PIT HILLS CARAVAN PARK,54.585679,-0.984592,465720,521640,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,85.55886534353365
NE-45600189,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600189.json,PIT HILLS INTO CULVERT,54.585952,-0.979602,466042,521675,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,85.86111499947955
NE-49000031,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-49000031.json,BOULBY - BOIL AT LOW WATER,54.573801,-0.805748,477300,520500,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.03931466639959
NE-49000043,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-49000043.json,BOULBY POTASH MINES (STATION 146)SEDIMNT,54.571935,-0.798842,477750,520300,closed,MISCELLANEOUS ENVIRONMENT - UNSPECIFIED,Northumberland Durham and Tees,97.52206493456092
NE-49000126,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-49000126.json,CLEVELAND POTASH LTD - BOULBY MINE,54.559562,-0.820082,476400,518900,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,96.55307402650023
NE-49000370,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-49000370.json,CLEVELAND POTASH BOULBY MINE COMPOSITE,54.559958,-0.818293,476515,518946,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,96.65260757899568
NE-400C0114,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400C0114.json,"WALKERS, PETERLEE",54.772277,-1.339944,442560,542130,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,59.769187552924045
NE-400F0095,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0095.json,"NEWHAM FEN N1, S END OF E NNR BOUNDARY",55.5568,-1.731899,417010,629269,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.76794681681167
NE-400F0096,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0096.json,"NEWHAM FEN N2, DIPWELL NORTH OF N1",55.557446,-1.73134,417045,629341,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.84770915651544
NE-400F0097,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0097.json,"NEWHAM FEN N3, NNR DIPWELL NO.1",55.558174,-1.731842,417013,629422,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.91104411562232
NE-400F0098,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0098.json,"NEWHAM FEN N4, POND NEXT TO E BOUNDARY",55.558507,-1.731649,417025,629459,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.94992800172699
NE-400F0099,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0099.json,"NEWHAM FEN N5, DIPWELL B/W N4&N6 ON E BY",55.558911,-1.731869,417011,629504,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.98646463722564
NE-400F0100,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0100.json,"NEWHAM FEN N6, DIPWELL NEAR TO BOREHOLE",55.559525,-1.732879,416947,629572,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,93.026219130146
NE-400F0101,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0101.json,"NEWHAM FEN N7, DIPWELL SOUTH OF N8",55.560272,-1.733635,416899,629655,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,93.0857077745118
NE-400F0102,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0102.json,"NEWHAM FEN N8, DIPWELL @ N-END OF E BOUN",55.561009,-1.733694,416895,629737,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,93.16044968166909
NE-400F0103,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0103.json,"NEWHAM FEN N9, NNR DIPWELL NO.9",55.558518,-1.732727,416957,629460,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.92582319085034
NE-400F0104,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0104.json,"NEWHAM FEN N10, NNR DIPWELL NO.14",55.558834,-1.73355,416905,629495,closed,GROUNDWATER - UNSPECIFIED,Northumberland Durham and Tees,92.93920702869292
NE-400F0107,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400F0107.json,LONGSYKE FARM CRAGLOUGH (BOREHOLE),55.009929,-2.422325,373088,568458,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,27.15455206394098
NE-400S0001,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-400S0001.json,"PINCHINTHORPE, LOW FARM SPRING",54.527856,-1.120026,457048,515088,open,GROUNDWATER - SPRING,Northumberland Durham and Tees,79.27664797718093
NE-410F0243,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-410F0243.json,GRINDON FARM BOREHOLE,55.697474,-2.127241,392100,644900,open,GROUNDWATER - BOREHOLE,Northumberland Durham and Tees,102.25349868774015
